locId,projectName,promotorName,projectCost,projectType,processType,promotorType,projectStatus,address,subDistrictCode,subDistrictName,districtCode,districtName,waterLevel,projectId,status,coordinates,centroid
1574,NILAMBER BELLISSIMO III,OCTANE INFRA-SPACE,2691000000,Mixed Development,REG,Partnership Firm,New Project Launch,"NILAMBER BELLISSIMO III, NEAR NILAMBER BELLISSIMOVASNA BHAYLI ROAD, VADODARA.", ,Vadodara,VADO,Vadodara, ,6326,SUCCESS,"[{""locId"": 12965, ""lat"": ""22.298514049379985"", ""lang"": ""73.13583083432843""}, {""locId"": 12966, ""lat"": ""22.299146219074398"", ""lang"": ""73.13557672187255""}, {""locId"": 12967, ""lat"": ""22.299360432454207"", ""lang"": ""73.13613011509244""}, {""locId"": 12968, ""lat"": ""22.29984107123012"", ""lang"": ""73.13597765842371""}, {""locId"": 12969, ""lat"": ""22.29959027963884"", ""lang"": ""73.13514756843017""}, {""locId"": 12970, ""lat"": ""22.299046954198598"", ""lang"": ""73.13467324667965""}, {""locId"": 12971, ""lat"": ""22.298864108130942"", ""lang"": ""73.13462807837152""}, {""locId"": 12972, ""lat"": ""22.29814314422964"", ""lang"": ""73.13487087165651""}, {""locId"": 12973, ""lat"": ""22.29849836559662"", ""lang"": ""73.13584778607276""}]","[22.29900051377037, 73.13540920899197]"
1032,AVADH RITURAJ TEXTILE HUB,ORANGE CORPORATION,3767700000,Commercial,REG,Partnership Firm,New Project Launch,"TP :- 61, (PARVAT-GODADARA),BLOCK NO.35, OP NO.35,FP NO.35,AT-(PARVAT-GODADARA),SURAT", ,Surat City,SURAT,Surat, ,6381,SUCCESS,"[{""locId"": 8421, ""lat"": ""21.179680386070192"", ""lang"": ""72.86940076207406""}, {""locId"": 8422, ""lat"": ""21.179680386070192"", ""lang"": ""72.86940344428308""}, {""locId"": 8423, ""lat"": ""21.178102227002746"", ""lang"": ""72.86954828356988""}, {""locId"": 8424, ""lat"": ""21.17828730516608"", ""lang"": ""72.87110396479852""}, {""locId"": 8425, ""lat"": ""21.17878001212045"", ""lang"": ""72.87108518933542""}, {""locId"": 8426, ""lat"": ""21.178802521535996"", ""lang"": ""72.87056484078653""}, {""locId"": 8427, ""lat"": ""21.179702895348687"", ""lang"": ""72.87048169230707""}, {""locId"": 8428, ""lat"": ""21.179725404623767"", ""lang"": ""72.87047901009805""}, {""locId"": 8429, ""lat"": ""21.1796828871013"", ""lang"": ""72.86940880870111""}]","[21.1791604472266, 72.87016399955041]"
4019,HOME LAND CITY ,SHREE KRISHNA CORPORATION ,3002910000,Commercial,REG,Partnership Firm,New Project Launch,"TP-01 VESU,BLOCK 31 PAIKEE, FP-25, OPP JH AMBANI SCHOOLVESU,SURAT", ,Surat City,SURAT,Surat, ,6832,SUCCESS,"[{""locId"": 30789, ""lat"": ""21.15235598681343"", ""lang"": ""72.77534620666313""}, {""locId"": 30790, ""lat"": ""21.152295950969283"", ""lang"": ""72.77530329131889""}, {""locId"": 30791, ""lat"": ""21.152305013999072"", ""lang"": ""72.77518047132605""}, {""locId"": 30792, ""lat"": ""21.152301261758232"", ""lang"": ""72.77516974249""}, {""locId"": 30793, ""lat"": ""21.152317521467836"", ""lang"": ""72.77516974249""}, {""locId"": 30794, ""lat"": ""21.152765288153994"", ""lang"": ""72.77526725207622""}, {""locId"": 30795, ""lat"": ""21.154102666785153"", ""lang"": ""72.77498122865518""}, {""locId"": 30796, ""lat"": ""21.154142690195616"", ""lang"": ""72.775670556372""}, {""locId"": 30797, ""lat"": ""21.152551751298073"", ""lang"": ""72.77576711589654""}, {""locId"": 30798, ""lat"": ""21.152299100623658"", ""lang"": ""72.77517971212228""}, {""locId"": 30799, ""lat"": ""21.15407795337574"", ""lang"": ""72.77500063822447""}]","[21.15286501685819, 72.77527599614861]"
573,The Retail Park,R S PROCON,3256330000,Commercial,REG,Partnership Firm,New Project Launch,"Bopal - Ghuma BRTS RoadOpp BPCL Petrol Pump, Bopal", ,Ahmedabad City,AHME,Ahmedabad, ,6915,SUCCESS,"[{""locId"": 4666, ""lat"": ""23.031822584604047"", ""lang"": ""72.46988385786267""}, {""locId"": 4667, ""lat"": ""23.031200545372055"", ""lang"": ""72.47158974279614""}, {""locId"": 4668, ""lat"": ""23.029043133092156"", ""lang"": ""72.47045248617383""}, {""locId"": 4669, ""lat"": ""23.02972936179587"", ""lang"": ""72.46877878774853""}, {""locId"": 4670, ""lat"": ""23.031857142254985"", ""lang"": ""72.46988385786267""}]","[23.030730553423826, 72.47011774648877]"
3707,THE NORTH,True Value Buildspace LLP,4600000000,Residential/Group Housing,REG,Limited Liability Partnership,New Project Launch,Opp Antrix Colony BRTS Bus StopISCON Ambli Road , ,Ahmedabad City,AHME,Ahmedabad, ,6997,SUCCESS,"[{""locId"": 28730, ""lat"": ""23.028137013937148"", ""lang"": ""72.4915711134214""}, {""locId"": 28731, ""lat"": ""23.02813454546567"", ""lang"": ""72.491768255784""}, {""locId"": 28732, ""lat"": ""23.02812960852259"", ""lang"": ""72.49176423247047""}]","[23.0281337226418, 72.49170120055862]"
3362,SHILP- SHALIGRAM,AAHNA BUILDSPACE - LLP,4435600000,Residential/Group Housing,REG,Limited Liability Partnership,New Project Launch,"SHILP- SHALIGRAM , NEAR AHMEDABAD -1  MALL,OPP :- SHABARI BUNGLOWS,", ,Ahmedabad City,AHME,Ahmedabad, ,7342,SUCCESS,"[{""locId"": 26231, ""lat"": ""23.041962464987176"", ""lang"": ""72.53057334585299""}, {""locId"": 26232, ""lat"": ""23.04201182934213"", ""lang"": ""72.53208074731936""}, {""locId"": 26233, ""lat"": ""23.04083201630833"", ""lang"": ""72.53211829824556""}, {""locId"": 26234, ""lat"": ""23.040817206874042"", ""lang"": ""72.53062162561525""}, {""locId"": 26235, ""lat"": ""23.041942719240126"", ""lang"": ""72.53057871027102""}]","[23.04151324735036, 72.53119454546083]"
2853,OFIRA PEAK,AVANTIS UNITECH LLP,1499250000,Residential/Group Housing,REG,Limited Liability Partnership,New Project Launch,"T.P. SCHEME NO. 5 (VESU-BHIMRAD)BLOCK NO. 181/2, 152/1 O.P. NO. 68,70 F.P. NO. 68+70/1, AT- SURAT", ,Surat City,SURAT,Surat, ,7747,SUCCESS,"[{""locId"": 22459, ""lat"": ""21.14069116569343"", ""lang"": ""72.79541663306236""}, {""locId"": 22460, ""lat"": ""21.14061611497455"", ""lang"": ""72.7947031654644""}, {""locId"": 22461, ""lat"": ""21.13984058865351"", ""lang"": ""72.79473535197258""}, {""locId"": 22462, ""lat"": ""21.139795557968245"", ""lang"": ""72.7947407163906""}, {""locId"": 22463, ""lat"": ""21.139870609102736"", ""lang"": ""72.79545418398857""}, {""locId"": 22464, ""lat"": ""21.14069116569343"", ""lang"": ""72.79542199748039""}]","[21.140250867014316, 72.79507867472648]"
5064,SURAT DIAMOND BOURSE,SDB DIAMOND BOURSE,27699400000,Commercial,REG,Company,New Project Launch,"BLOCK NO.177, VILLAGE KHAJOD, TALUKA MAJURASURAT", ,Surat City,SURAT,Surat, ,7871,SUCCESS,"[{""locId"": 37916, ""lat"": ""21.112095698132705"", ""lang"": ""72.79646949624714""}, {""locId"": 37917, ""lat"": ""21.11207067640578"", ""lang"": ""72.79647217845616""}, {""locId"": 37918, ""lat"": ""21.107701818210366"", ""lang"": ""72.79646681403813""}, {""locId"": 37919, ""lat"": ""21.10756669683446"", ""lang"": ""72.79362367248234""}, {""locId"": 37920, ""lat"": ""21.111054790729902"", ""lang"": ""72.79368268108067""}, {""locId"": 37921, ""lat"": ""21.11141010128913"", ""lang"": ""72.79385434245762""}, {""locId"": 37922, ""lat"": ""21.111600267154422"", ""lang"": ""72.79405819034275""}, {""locId"": 37923, ""lat"": ""21.11173038050079"", ""lang"": ""72.79424058055577""}, {""locId"": 37924, ""lat"": ""21.1119455677079"", ""lang"": ""72.79461072539982""}, {""locId"": 37925, ""lat"": ""21.11207067640578"", ""lang"": ""72.79492722606358""}, {""locId"": 37926, ""lat"": ""21.112155750260097"", ""lang"": ""72.79512034511265""}, {""locId"": 37927, ""lat"": ""21.112175767630486"", ""lang"": ""72.79518471812901""}, {""locId"": 37928, ""lat"": ""21.112155750260097"", ""lang"": ""72.79647217845616""}, {""locId"": 37929, ""lat"": ""21.112050659021207"", ""lang"": ""72.79650972938236""}, {""locId"": 37930, ""lat"": ""21.1120556633676"", ""lang"": ""72.79648827171025""}]","[21.11132268426071, 72.79521207666097]"
4448,ICONIC SHYAMAL,SHAFALYA INFRALINK LLP,3380000000,Commercial,REG,Limited Liability Partnership,New Project Launch,"ICONIC SHYAMAL, Shyamal Cross Road Junction,Shyamal, Ahmedabad", ,Ahmedabad City,AHME,Ahmedabad, ,8202,SUCCESS,"[{""locId"": 33622, ""lat"": ""23.014812514423777"", ""lang"": ""72.53080506526169""}, {""locId"": 33623, ""lat"": ""23.015012480222246"", ""lang"": ""72.53176261388""}, {""locId"": 33624, ""lat"": ""23.015716061230677"", ""lang"": ""72.53158558808502""}, {""locId"": 33625, ""lat"": ""23.01582221523961"", ""lang"": ""72.53059585295853""}, {""locId"": 33626, ""lat"": ""23.014824858000168"", ""lang"": ""72.5307889720076""}, {""locId"": 33627, ""lat"": ""23.014812514423777"", ""lang"": ""72.53079433642563""}, {""locId"": 33628, ""lat"": ""23.014814983139143"", ""lang"": ""72.53079701863464""}]","[23.015116518097052, 72.53101849246472]"
5358,Solaris Business Hub,AARYAN INFRA BUILD PVT LTD,2668490000,Commercial,REG,Company,New Project Launch,"Opp The National Higher Secondary School Nr Parshwanath Jain Mandir ,Bhuyangdev , Sola Road ", ,Ahmedabad City,AHME,Ahmedabad, ,8318,SUCCESS,"[{""locId"": 39961, ""lat"": ""23.058540146024555"", ""lang"": ""72.53811219084957""}, {""locId"": 39962, ""lat"": ""23.05898436987339"", ""lang"": ""72.53935137141445""}, {""locId"": 39963, ""lat"": ""23.058051498097477"", ""lang"": ""72.53968932975033""}, {""locId"": 39964, ""lat"": ""23.057765218689845"", ""lang"": ""72.53930845607022""}, {""locId"": 39965, ""lat"": ""23.058515466878845"", ""lang"": ""72.53816583502987""}]","[23.05837133991282, 72.53892543662289]"
4858,SWAGAT TWINCITY HIGHSTREET,swagat developers,2775690000,Mixed Development,REG,Partnership Firm,New Project Launch,"SWAGAT TWINCITY HIGHSTREET, NR. ASHKA HOSPITALNR. SARGASAN CROSS ROAD, GANDHINAGAR.", ,Gandhinagar,GANDHI,Gandhinagar, ,8369,SUCCESS,"[{""locId"": 36492, ""lat"": ""23.186663224137636"", ""lang"": ""72.61846452210102""}, {""locId"": 36493, ""lat"": ""23.18665089634217"", ""lang"": ""72.61846988651905""}, {""locId"": 36494, ""lat"": ""23.187015798607064"", ""lang"": ""72.61942475292835""}, {""locId"": 36495, ""lat"": ""23.187839290600856"", ""lang"": ""72.61906533692036""}, {""locId"": 36496, ""lat"": ""23.187681496120437"", ""lang"": ""72.61862009022389""}, {""locId"": 36497, ""lat"": ""23.187799841998206"", ""lang"": ""72.61854498837147""}, {""locId"": 36498, ""lat"": ""23.18751383928105"", ""lang"": ""72.6177591011301""}, {""locId"": 36499, ""lat"": ""23.187178524971827"", ""lang"": ""72.61794149134312""}, {""locId"": 36500, ""lat"": ""23.186986211974016"", ""lang"": ""72.6181185171381""}, {""locId"": 36501, ""lat"": ""23.186754449788772"", ""lang"": ""72.61834650490437""}, {""locId"": 36502, ""lat"": ""23.186661991358143"", ""lang"": ""72.61845513436947""}, {""locId"": 36503, ""lat"": ""23.186663224137636"", ""lang"": ""72.618461839892""}]","[23.187117399109813, 72.61847268048678]"
5033,THE WATERFALL,ARMAAN INFRASTRUCTURE,2702550000,Residential/Group Housing,REG,Partnership Firm,New Project Launch,"THE WATERFALL, B/H SHIVALIK COMPLEX, OPP. AMBLI VILLAGENR. PUSHPAK BUNGLOWS, AMBLI, AHMEDABAD-380015 ", ,Daskroi,AHME,Ahmedabad, ,8407,SUCCESS,"[{""locId"": 37731, ""lat"": ""23.02521948094064"", ""lang"": ""72.482155774347""}, {""locId"": 37732, ""lat"": ""23.024792425460657"", ""lang"": ""72.48223624061745""}, {""locId"": 37733, ""lat"": ""23.024952879990394"", ""lang"": ""72.48312941621941""}, {""locId"": 37734, ""lat"": ""23.02536512382968"", ""lang"": ""72.48303285669488""}, {""locId"": 37735, ""lat"": ""23.02521701241574"", ""lang"": ""72.48214504551095""}]","[23.025109384527422, 72.48253986667794]"
5292,KARNAVATI APPARTMENT - 5,SAINATH BUILDCON,9111090000,Mixed Development,REG,Partnership Firm,New Project Launch,"Karnavati Appartment - 5, Nr. Rishit Residency,Narol-Aslali Road, Vatva", ,Ahmedabad City,AHME,Ahmedabad, ,8675,SUCCESS,"[{""locId"": 39492, ""lat"": ""22.96002132665976"", ""lang"": ""72.5905942065474""}, {""locId"": 39493, ""lat"": ""22.96186336450856"", ""lang"": ""72.59063326270211""}]","[22.960942345584158, 72.59061373462475]"
5331,Times Square Grand,Shreenathji Infra Space LLP,2823590000,Commercial,REG,Limited Liability Partnership,New Project Launch,"Times Square Grand, Plot No. 53, Nr. Sindhu Bhavan, Opp. Goga Maharaj Mandir,Sindhu Bhavan Road, Thaltej, Ahmedabad - 380059", ,Ahmedabad City,AHME,Ahmedabad, ,8831,SUCCESS,"[{""locId"": 39767, ""lat"": ""23.041728995768203"", ""lang"": ""72.49788744180864""}, {""locId"": 39768, ""lat"": ""23.04167469486275"", ""lang"": ""72.49852580755419""}, {""locId"": 39769, ""lat"": ""23.041886961914166"", ""lang"": ""72.49854190080828""}, {""locId"": 39770, ""lat"": ""23.041909175888573"", ""lang"": ""72.49853653639025""}, {""locId"": 39771, ""lat"": ""23.041926453421706"", ""lang"": ""72.49855799406237""}, {""locId"": 39772, ""lat"": ""23.04190177123085"", ""lang"": ""72.49867332905""}, {""locId"": 39773, ""lat"": ""23.04186968437597"", ""lang"": ""72.49891741007036""}, {""locId"": 39774, ""lat"": ""23.041854875055748"", ""lang"": ""72.49895496099657""}, {""locId"": 39775, ""lat"": ""23.04184500217471"", ""lang"": ""72.49898178308672""}, {""locId"": 39776, ""lat"": ""23.04183512929294"", ""lang"": ""72.49903810947603""}, {""locId"": 39777, ""lat"": ""23.04110453403393"", ""lang"": ""72.4989603254146""}, {""locId"": 39778, ""lat"": ""23.04104529640682"", ""lang"": ""72.49895496099657""}, {""locId"": 39779, ""lat"": ""23.041121811670248"", ""lang"": ""72.49782038658327""}, {""locId"": 39780, ""lat"": ""23.041121811670248"", ""lang"": ""72.49778820007509""}, {""locId"": 39781, ""lat"": ""23.041728995768203"", ""lang"": ""72.49787403076357""}, {""locId"": 39782, ""lat"": ""23.041719122877925"", ""lang"": ""72.49788475959963""}, {""locId"": 39783, ""lat"": ""23.041726527545702"", ""lang"": ""72.49788207739061""}]","[23.041647108468158, 72.49845764788981]"
5488,SHALIGRAM PRIME,SHALIGRAM PROPERTIES LLP,4837370000,Mixed Development,REG,Limited Liability Partnership,New Project Launch,"SHALIGRAM PRIME, Marigold Circle, Safal Parisar RoadSouth Bopal, Ahmedabad ", ,Ahmedabad City,AHME,Ahmedabad, ,9036,SUCCESS,"[{""locId"": 40917, ""lat"": ""23.01620556548826"", ""lang"": ""72.46592810405139""}, {""locId"": 40918, ""lat"": ""23.01620556548826"", ""lang"": ""72.46590664637927""}, {""locId"": 40919, ""lat"": ""23.016195690728324"", ""lang"": ""72.4659120107973""}, {""locId"": 40920, ""lat"": ""23.01674541092667"", ""lang"": ""72.46590598019702""}, {""locId"": 40921, ""lat"": ""23.01681947130673"", ""lang"": ""72.4662814894591""}, {""locId"": 40922, ""lat"": ""23.017905685541837"", ""lang"": ""72.46602399739368""}, {""locId"": 40923, ""lat"": ""23.01797974528474"", ""lang"": ""72.46639414223773""}, {""locId"": 40924, ""lat"": ""23.01722433399886"", ""lang"": ""72.46668382081134""}, {""locId"": 40925, ""lat"": ""23.01750576222736"", ""lang"": ""72.4680463829909""}, {""locId"": 40926, ""lat"": ""23.01618748808977"", ""lang"": ""72.46844871434314""}, {""locId"": 40927, ""lat"": ""23.015896182328618"", ""lang"": ""72.46720953377826""}, {""locId"": 40928, ""lat"": ""23.01618748808977"", ""lang"": ""72.4659381667052""}]","[23.016754865791597, 72.4665565824287]"
9372,Forreste,Arvind Limited,2972560000,Residential/Group Housing,REG,Company,New Project Launch,"at Village Karoli, Jethalaj, Near Khatraj Cross Road, Near Arvind LimitedVillage : Jethalaj, Taluko: Kalol", ,Gandhinagar,GANDHI,Gandhinagar, ,9618,SUCCESS,"[{""locId"": 65857, ""lat"": ""23.148581644138513"", ""lang"": ""72.4365916658217""}, {""locId"": 65858, ""lat"": ""23.14845739137549"", ""lang"": ""72.43667423967297""}]","[23.148519517757002, 72.43663295274733]"
6973,Aravalli by Ratnaakar,Ratnaakar Infratech Private Limited,2853330000,Residential/Group Housing,REG,Company,New Project Launch,"Aravalli by Ratnaakar,Applewoods TownshipShantipura Cross Road ,Sardar Patel Ring Road", ,Sanand,AHME,Ahmedabad, ,9930,SUCCESS,"[{""locId"": 50596, ""lat"": ""22.989791451339777"", ""lang"": ""72.45807796457485""}, {""locId"": 50597, ""lat"": ""22.989830958103685"", ""lang"": ""72.45890944936947""}, {""locId"": 50598, ""lat"": ""22.990028491749925"", ""lang"": ""72.46013790109829""}, {""locId"": 50599, ""lat"": ""22.99053220124003"", ""lang"": ""72.45998769739346""}, {""locId"": 50600, ""lat"": ""22.99043343482142"", ""lang"": ""72.4595639083691""}, {""locId"": 50601, ""lat"": ""22.99128776195235"", ""lang"": ""72.459365424902""}, {""locId"": 50602, ""lat"": ""22.991351959726515"", ""lang"": ""72.4595639083691""}, {""locId"": 50603, ""lat"": ""22.99153467630131"", ""lang"": ""72.45952099302487""}, {""locId"": 50604, ""lat"": ""22.99150010831964"", ""lang"": ""72.45933323839382""}, {""locId"": 50605, ""lat"": ""22.991640849332562"", ""lang"": ""72.4593104396172""}, {""locId"": 50606, ""lat"": ""22.991685293832482"", ""lang"": ""72.45959073045925""}, {""locId"": 50607, ""lat"": ""22.9915889973975"", ""lang"": ""72.45960682371334""}, {""locId"": 50608, ""lat"": ""22.991647022180647"", ""lang"": ""72.45982274153904""}, {""locId"": 50609, ""lat"": ""22.992578043434033"", ""lang"": ""72.45962044171615""}, {""locId"": 50610, ""lat"": ""22.99219778851775"", ""lang"": ""72.45753747168078""}, {""locId"": 50611, ""lat"": ""22.991388871576163"", ""lang"": ""72.45767454640819""}, {""locId"": 50612, ""lat"": ""22.991053067588478"", ""lang"": ""72.45770136849833""}, {""locId"": 50613, ""lat"": ""22.9909839313697"", ""lang"": ""72.4577120973344""}, {""locId"": 50614, ""lat"": ""22.990512455666625"", ""lang"": ""72.45782475011302""}, {""locId"": 50615, ""lat"": ""22.99007047531711"", ""lang"": ""72.45793740289164""}, {""locId"": 50616, ""lat"": ""22.989788989871247"", ""lang"": ""72.45804469125224""}, {""locId"": 50617, ""lat"": ""22.98979886656347"", ""lang"": ""72.4580741955514""}, {""locId"": 50618, ""lat"": ""22.98978405152484"", ""lang"": ""72.45808492438746""}, {""locId"": 50619, ""lat"": ""22.98978158235158"", ""lang"": ""72.4580741955514""}]","[22.990866305419953, 72.4587948877587]"
6058,SkyVille,West Wing Infrastructures Private Limited,3361770000,Residential/Group Housing,REG,Company,New Project Launch,"Sky Ville, Near Club O7 ,Shela Road, Sanand, Ahmedabad", ,Ahmedabad City,AHME,Ahmedabad, ,9967,SUCCESS,"[{""locId"": 44516, ""lat"": ""23.00673728022772"", ""lang"": ""72.45481187831682""}, {""locId"": 44517, ""lat"": ""23.00690516281848"", ""lang"": ""72.45597059261125""}, {""locId"": 44518, ""lat"": ""23.005917615167625"", ""lang"": ""72.45573455821794""}, {""locId"": 44519, ""lat"": ""23.006194129238384"", ""lang"": ""72.45458120834154""}, {""locId"": 44520, ""lat"": ""23.006707653866496"", ""lang"": ""72.45481724273485""}, {""locId"": 44521, ""lat"": ""23.006732342501312"", ""lang"": ""72.45482260715288""}]","[23.006532363970006, 72.45512301456255]"
6328,Swati Parkside,SWATISANDHYA PROCON LLP,3156100000,Residential/Group Housing,REG,Limited Liability Partnership,New Project Launch,"Swati Parkside, Applewoods Township Near Shantipura Cross Road", ,Ahmedabad City,AHME,Ahmedabad, ,9983,SUCCESS,"[{""locId"": 46191, ""lat"": ""22.996095686553325"", ""lang"": ""72.46915604738835""}, {""locId"": 46192, ""lat"": ""22.99474757424967"", ""lang"": ""72.46894147066716""}, {""locId"": 46193, ""lat"": ""22.994229944044772"", ""lang"": ""72.47084036089046""}, {""locId"": 46194, ""lat"": ""22.995390412272375"", ""lang"": ""72.4709905645953""}, {""locId"": 46195, ""lat"": ""22.99612125522861"", ""lang"": ""72.46915593362911""}]","[22.995316974469752, 72.46981687543408]"
6890,SHIVALIK SHARDA HARMONY,Shivalik Param Structures LLP,3253030000,Mixed Development,REG,Limited Liability Partnership,New Project Launch,panjarapole cross roads panjarapole, ,Ahmedabad City,AHME,Ahmedabad, ,10156,SUCCESS,"[{""locId"": 50044, ""lat"": ""23.028057697311418"", ""lang"": ""72.54354770708295""}, {""locId"": 50045, ""lat"": ""23.02852423788297"", ""lang"": ""72.54521604109021""}, {""locId"": 50046, ""lat"": ""23.027931805134497"", ""lang"": ""72.54540916013929""}, {""locId"": 50047, ""lat"": ""23.027623245380134"", ""lang"": ""72.54510875272962""}, {""locId"": 50048, ""lat"": ""23.028077445093206"", ""lang"": ""72.54460717964383""}, {""locId"": 50049, ""lat"": ""23.027907120380153"", ""lang"": ""72.54375155496808""}, {""locId"": 50050, ""lat"": ""23.02803301258011"", ""lang"": ""72.54356380033704""}, {""locId"": 50051, ""lat"": ""23.028040417999975"", ""lang"": ""72.54357721138211""}]","[23.028024372720306, 72.54434767592164]"
7856,Sun Atmosphere,Sun Realty,3086850000,Mixed Development,REG,Partnership Firm,New Project Launch,"Sun Atmosphere, Opp Club O'7, Shela", ,Ahmedabad City,AHME,Ahmedabad, ,10927,SUCCESS,"[{""locId"": 56108, ""lat"": ""23.007128415183704"", ""lang"": ""72.45516508690103""}, {""locId"": 56109, ""lat"": ""23.008896104506366"", ""lang"": ""72.45569079986795""}, {""locId"": 56110, ""lat"": ""23.00867884784903"", ""lang"": ""72.45661347976908""}, {""locId"": 56111, ""lat"": ""23.0073259235198"", ""lang"": ""72.45621651283487""}, {""locId"": 56112, ""lat"": ""23.007207418552838"", ""lang"": ""72.45588391891702""}, {""locId"": 56113, ""lat"": ""23.00714816603034"", ""lang"": ""72.45564788452371""}, {""locId"": 56114, ""lat"": ""23.007128415183704"", ""lang"": ""72.45519727340921""}]","[23.007644755832253, 72.45577356517471]"
7950,SHILP REVANTA,AYB BUILDCON LLP,2849820000,Mixed Development,REG,Limited Liability Partnership,New Project Launch,"SHILP REVANTA, NR CLUB O7SHELA", ,Sanand,AHME,Ahmedabad, ,11124,SUCCESS,"[{""locId"": 56670, ""lat"": ""23.008636359859047"", ""lang"": ""72.45662752424134""}, {""locId"": 56671, ""lat"": ""23.008527731364982"", ""lang"": ""72.4577379587735""}, {""locId"": 56672, ""lat"": ""23.007569821767788"", ""lang"": ""72.4575394753064""}, {""locId"": 56673, ""lat"": ""23.00734268756691"", ""lang"": ""72.45627347265138""}, {""locId"": 56674, ""lat"": ""23.008621546887742"", ""lang"": ""72.45662752424134""}]","[23.008139629489293, 72.4569611910428]"
8163,MONEY PLANT HIGH STREET,V SQUARE PROJECTS-JAGATPUR,2480980000,Commercial,REG,Partnership Firm,New Project Launch,"Money Plant High Street, land Survey no.208 A, Near- BSNL Office,Jagatpur - Raod, S.G. Road, Ahmedabad", ,Ahmedabad City,AHME,Ahmedabad, ,11206,SUCCESS,"[{""locId"": 58157, ""lat"": ""23.11463264113459"", ""lang"": ""72.53815282762079""}, {""locId"": 58158, ""lat"": ""23.11299461971347"", ""lang"": ""72.53791679322748""}, {""locId"": 58159, ""lat"": ""23.11292554608181"", ""lang"": ""72.53874291360407""}, {""locId"": 58160, ""lat"": ""23.11447476042225"", ""lang"": ""72.5390004056695""}, {""locId"": 58161, ""lat"": ""23.114642508672937"", ""lang"": ""72.53812064111261""}]","[23.11393401520501, 72.53838671624689]"
8987,Bhagwat Elysium,SHREENATH BUILDCON,6412300000,Mixed Development,REG,Partnership Firm,New Project Launch,"Bhagwat Elysium, Opp. Shrinand Elite,Nr. Ridham Plaza, Amarjawan Circle, Nikol", ,Ahmedabad City,AHME,Ahmedabad, ,12003,SUCCESS,"[{""locId"": 63402, ""lat"": ""23.037224501227424"", ""lang"": ""72.6765690769335""}, {""locId"": 63403, ""lat"": ""23.037382472655164"", ""lang"": ""72.67609700814688""}, {""locId"": 63404, ""lat"": ""23.0366592581956"", ""lang"": ""72.67579660073721""}, {""locId"": 63405, ""lat"": ""23.036600018613925"", ""lang"": ""72.67582342282736""}, {""locId"": 63406, ""lat"": ""23.03644451458814"", ""lang"": ""72.67626866952384""}, {""locId"": 63407, ""lat"": ""23.03721709631221"", ""lang"": ""72.67656371251547""}]","[23.03692131026541, 72.67618641511405]"
8751,Indraprasth Saptak,M/S. Deep Builders,3600000000,Mixed Development,REG,Partnership Firm,New Project Launch,"Indraprasth Saptak, B/s. Sahajanand TowerNr. Shell Petrol Pump, Nr. AEC Cross Roads, Naranpura", ,Ahmedabad City,AHME,Ahmedabad, ,12143,SUCCESS,"[{""locId"": 61909, ""lat"": ""23.055479187154198"", ""lang"": ""72.54822743058197""}, {""locId"": 61910, ""lat"": ""23.05603694732366"", ""lang"": ""72.54856538891785""}, {""locId"": 61911, ""lat"": ""23.05563220123602"", ""lang"": ""72.5492413055896""}, {""locId"": 61912, ""lat"": ""23.05605175508428"", ""lang"": ""72.54944515347474""}, {""locId"": 61913, ""lat"": ""23.055829638503972"", ""lang"": ""72.54988503575318""}, {""locId"": 61914, ""lat"": ""23.05495104043878"", ""lang"": ""72.5499601376056""}, {""locId"": 61915, ""lat"": ""23.054709178167116"", ""lang"": ""72.54971337437622""}, {""locId"": 61916, ""lat"": ""23.055479187154198"", ""lang"": ""72.54824352383606""}]","[23.055521141882778, 72.5491601687669]"
8627,RAJHANS CREMONA,Rajhans Nutriments Private Limited,3348620000,Residential/Group Housing,REG,Company,New Project Launch,"Rajhans Cremona, Behind C.B. Patel Club House,VIP Road, Vesu, Surat", ,Surat City,SURAT,Surat, ,12168,SUCCESS,"[{""locId"": 61153, ""lat"": ""21.139953395909924"", ""lang"": ""72.78554227951814""}, {""locId"": 61154, ""lat"": ""21.139953395909924"", ""lang"": ""72.78556373719026""}, {""locId"": 61155, ""lat"": ""21.14078395879621"", ""lang"": ""72.78547254208375""}, {""locId"": 61156, ""lat"": ""21.140859009430084"", ""lang"": ""72.78651860359956""}, {""locId"": 61157, ""lat"": ""21.140546298204843"", ""lang"": ""72.78655615452577""}, {""locId"": 61158, ""lat"": ""21.140538793127323"", ""lang"": ""72.78645154837419""}, {""locId"": 61159, ""lat"": ""21.14031364062511"", ""lang"": ""72.7864890993004""}, {""locId"": 61160, ""lat"": ""21.140268610083606"", ""lang"": ""72.78680828217317""}, {""locId"": 61161, ""lat"": ""21.14021857613255"", ""lang"": ""72.78693166378785""}, {""locId"": 61162, ""lat"": ""21.13999092144195"", ""lang"": ""72.78695312145997""}, {""locId"": 61163, ""lat"": ""21.139945890802384"", ""lang"": ""72.78556373719026""}]","[21.140306590042176, 72.78625916083666]"
